metric,scorer_x,scorer_y,code,model_engine,value_x,value_y
r_free,refmac,phenix,1H8V,phenix,0.2849,0.2762
r_free,refmac,phenix,1H8V,refmac,0.2849,0.2768
r_free,refmac,phenix,1H8V,torchref,0.2864,0.2801
r_free,refmac,phenix,1HN0,phenix,0.286,0.2765
r_free,refmac,phenix,1HN0,refmac,0.2805,0.2698
r_free,refmac,phenix,1HN0,torchref,0.2833,0.2751
r_free,refmac,phenix,1HNO,phenix,0.2743,0.2628
r_free,refmac,phenix,1HNO,refmac,0.2668,0.2558
r_free,refmac,phenix,1HNO,torchref,0.2655,0.2548
r_free,refmac,phenix,1HTN,phenix,0.2318,0.2112
r_free,refmac,phenix,1HTN,refmac,0.2389,0.22
r_free,refmac,phenix,1HTN,torchref,0.2255,0.2026
r_free,refmac,phenix,1I1N,phenix,0.2982,0.2782
r_free,refmac,phenix,1I1N,refmac,0.3061,0.2856
r_free,refmac,phenix,1I1N,torchref,0.2962,0.2779
r_free,refmac,phenix,1I3A,phenix,0.3373,0.3299
r_free,refmac,phenix,1I3A,refmac,0.3289,0.3229
r_free,refmac,phenix,1I3A,torchref,0.3425,0.3371
r_free,refmac,phenix,1IDQ,phenix,0.2382,0.2263
r_free,refmac,phenix,1IDQ,refmac,0.2342,0.2215
r_free,refmac,phenix,1IDQ,torchref,0.2377,0.2239
r_free,refmac,phenix,1IKN,phenix,0.4175,0.409
r_free,refmac,phenix,1IKN,refmac,0.379,0.3748
r_free,refmac,phenix,1IKN,torchref,0.3826,0.3808
r_free,refmac,phenix,1ITK,phenix,0.296,0.2864
r_free,refmac,phenix,1ITK,refmac,0.2905,0.2826
r_free,refmac,phenix,1ITK,torchref,0.3037,0.295
r_free,refmac,phenix,1J3P,phenix,0.2881,0.2746
r_free,refmac,phenix,1J3P,refmac,0.2949,0.278
r_free,refmac,phenix,1J3P,torchref,0.2878,0.2749
r_free,refmac,phenix,1J53,phenix,0.3148,0.3134
r_free,refmac,phenix,1J53,refmac,0.3091,0.3101
r_free,refmac,phenix,1J53,torchref,0.318,0.3175
r_free,refmac,phenix,1J5W,phenix,0.3187,0.3155
r_free,refmac,phenix,1J5W,refmac,0.3208,0.3169
r_free,refmac,phenix,1J5W,torchref,0.3241,0.3192
r_free,refmac,phenix,1J8B,phenix,0.4224,0.4158
r_free,refmac,phenix,1J8B,refmac,0.4582,0.4644
r_free,refmac,phenix,1J8B,torchref,0.4126,0.4048
r_free,refmac,phenix,1JAC,phenix,0.3072,0.3077
r_free,refmac,phenix,1JAC,refmac,0.3002,0.3047
r_free,refmac,phenix,1JAC,torchref,0.3134,0.3178
r_free,refmac,phenix,1JAD,phenix,0.3658,0.3633
r_free,refmac,phenix,1JAD,refmac,0.3898,0.386
r_free,refmac,phenix,1JAD,torchref,0.4036,0.4001
r_free,refmac,phenix,1JN9,phenix,0.5086,0.5053
r_free,refmac,phenix,1JN9,refmac,0.5049,0.4983
r_free,refmac,phenix,1JN9,torchref,0.5317,0.5329
r_free,refmac,phenix,1JU3,phenix,0.282,0.261
r_free,refmac,phenix,1JU3,refmac,0.2845,0.2624
r_free,refmac,phenix,1JU3,torchref,0.2846,0.2649
r_free,refmac,phenix,1K6D,phenix,0.2926,0.2851
r_free,refmac,phenix,1K6D,refmac,0.2853,0.2756
r_free,refmac,phenix,1K6D,torchref,0.2913,0.2859
r_free,refmac,phenix,1K7T,phenix,0.334,0.3351
r_free,refmac,phenix,1K7T,refmac,0.3207,0.3156
r_free,refmac,phenix,1K7T,torchref,0.3096,0.3138
r_free,refmac,phenix,1L9X,phenix,0.2547,0.2457
r_free,refmac,phenix,1L9X,refmac,0.2533,0.2436
r_free,refmac,phenix,1L9X,torchref,0.2532,0.2457
r_free,refmac,phenix,1LNZ,phenix,0.4734,0.4685
r_free,refmac,phenix,1LNZ,refmac,0.4613,0.4581
r_free,refmac,phenix,1LNZ,torchref,0.4798,0.4729
r_free,refmac,phenix,1M6E,phenix,0.2382,0.2465
r_free,refmac,phenix,1M6E,refmac,0.2406,0.2465
r_free,refmac,phenix,1M6E,torchref,0.234,0.2431
r_free,refmac,phenix,1N0L,phenix,0.3625,0.3647
r_free,refmac,phenix,1N0L,refmac,0.3548,0.3558
r_free,refmac,phenix,1N0L,torchref,0.3672,0.3697
r_free,refmac,phenix,1N6J,phenix,0.4432,0.4437
r_free,refmac,phenix,1N6J,refmac,0.4305,0.426
r_free,refmac,phenix,1N6J,torchref,0.4194,0.4195
r_free,refmac,phenix,1O4V,phenix,0.2518,0.2373
r_free,refmac,phenix,1O4V,refmac,0.2449,0.2362
r_free,refmac,phenix,1O4V,torchref,0.2489,0.2412
r_free,refmac,phenix,1O5T,phenix,0.363,0.3622
r_free,refmac,phenix,1O5T,refmac,0.3954,0.3897
r_free,refmac,phenix,1O5T,torchref,0.3958,0.3915
r_free,refmac,phenix,1O6D,phenix,0.2931,0.2904
r_free,refmac,phenix,1O6D,refmac,0.2917,0.2843
r_free,refmac,phenix,1O6D,torchref,0.3051,0.2955
r_free,refmac,phenix,1OBR,phenix,0.2131,0.2081
r_free,refmac,phenix,1OBR,refmac,0.2138,0.2093
r_free,refmac,phenix,1OBR,torchref,0.2359,0.2257
r_free,refmac,phenix,1OC0,phenix,0.3527,0.3378
r_free,refmac,phenix,1OC0,refmac,0.3639,0.3507
r_free,refmac,phenix,1OC0,torchref,0.3549,0.3377
r_free,refmac,phenix,1OE4,phenix,0.2999,0.2933
r_free,refmac,phenix,1OE4,refmac,0.3,0.2948
r_free,refmac,phenix,1OE4,torchref,0.2995,0.2958
r_free,refmac,phenix,1OMW,phenix,0.3675,0.364
r_free,refmac,phenix,1OMW,refmac,0.3323,0.3302
r_free,refmac,phenix,1OMW,torchref,0.3404,0.334
r_free,refmac,phenix,1OQE,phenix,0.2713,0.2696
r_free,refmac,phenix,1OQE,refmac,0.2513,0.2487
r_free,refmac,phenix,1OSC,phenix,0.261,0.2604
r_free,refmac,phenix,1OSC,refmac,0.2579,0.2599
r_free,refmac,phenix,1OSC,torchref,0.2562,0.2591
r_free,refmac,phenix,1OY5,phenix,0.3779,0.3658
r_free,refmac,phenix,1OY5,refmac,0.3644,0.3634
r_free,refmac,phenix,1OY5,torchref,0.3598,0.3531
r_free,refmac,phenix,1P3C,phenix,0.2276,0.2244
r_free,refmac,phenix,1P3C,refmac,0.2296,0.2258
r_free,refmac,phenix,1P3C,torchref,0.2278,0.2246
r_free,refmac,phenix,1P4X,phenix,0.3662,0.3601
r_free,refmac,phenix,1P4X,refmac,0.3733,0.3579
r_free,refmac,phenix,1P4X,torchref,0.3769,0.3612
r_free,refmac,phenix,1PG3,phenix,0.285,0.2755
r_free,refmac,phenix,1PG3,refmac,0.2821,0.2745
r_free,refmac,phenix,1PG3,torchref,0.2843,0.2802
r_free,refmac,phenix,1PJR,phenix,0.3568,0.348
r_free,refmac,phenix,1PJR,refmac,0.3896,0.381
r_free,refmac,phenix,1PJR,torchref,0.3631,0.3562
r_free,refmac,phenix,1PXZ,phenix,0.2687,0.2489
r_free,refmac,phenix,1PXZ,refmac,0.2703,0.2471
r_free,refmac,phenix,1PXZ,torchref,0.2676,0.2473
r_free,refmac,phenix,1Q15,phenix,0.3019,0.2938
r_free,refmac,phenix,1Q15,refmac,0.314,0.305
r_free,refmac,phenix,1Q15,torchref,0.3114,0.3009
r_free,refmac,phenix,1QB5,phenix,0.243,0.2348
r_free,refmac,phenix,1QB5,refmac,0.2452,0.236
r_free,refmac,phenix,1QB5,torchref,0.2486,0.24
r_free,refmac,phenix,1QD9,phenix,0.3067,0.3028
r_free,refmac,phenix,1QD9,refmac,0.3306,0.3252
r_free,refmac,phenix,1QD9,torchref,0.3354,0.3296
r_free,refmac,phenix,1QJV,phenix,0.2723,0.2681
r_free,refmac,phenix,1QJV,refmac,0.2721,0.2672
r_free,refmac,phenix,1QJV,torchref,0.2775,0.2767
r_free,refmac,phenix,1QZN,phenix,0.2945,0.2837
r_free,refmac,phenix,1QZN,refmac,0.2953,0.2828
r_free,refmac,phenix,1QZN,torchref,0.3046,0.2905
r_free,refmac,phenix,1R1K,phenix,0.3345,0.342
r_free,refmac,phenix,1R1K,refmac,0.3137,0.3195
r_free,refmac,phenix,1R1K,torchref,0.3132,0.3286
r_free,refmac,phenix,1R3U,phenix,0.2679,0.2732
r_free,refmac,phenix,1R3U,refmac,0.2741,0.2687
r_free,refmac,phenix,1R3U,torchref,0.2627,0.258
r_free,refmac,phenix,1RFX,phenix,0.4087,0.3977
r_free,refmac,phenix,1RFX,refmac,0.379,0.3747
r_free,refmac,phenix,1RFX,torchref,0.387,0.3845
r_free,refmac,phenix,1RHC,phenix,0.2515,0.2488
r_free,refmac,phenix,1RHC,refmac,0.2388,0.2382
r_free,refmac,phenix,1RHC,torchref,0.249,0.246
r_free,refmac,phenix,1RJ1,phenix,0.2895,0.2853
r_free,refmac,phenix,1RJ1,refmac,0.2802,0.2802
r_free,refmac,phenix,1RJ1,torchref,0.2801,0.2796
r_free,refmac,phenix,1RJD,phenix,0.2779,0.2703
r_free,refmac,phenix,1RJD,refmac,0.2796,0.2734
r_free,refmac,phenix,1RJD,torchref,0.2774,0.2691
r_free,refmac,phenix,1RKG,phenix,0.3353,0.3373
r_free,refmac,phenix,1RKG,refmac,0.3183,0.3257
r_free,refmac,phenix,1RKG,torchref,0.3324,0.3332
r_free,refmac,phenix,1RZN,phenix,0.2705,0.2615
r_free,refmac,phenix,1RZN,refmac,0.2782,0.2711
r_free,refmac,phenix,1RZN,torchref,0.2871,0.2818
r_free,refmac,phenix,1S1C,phenix,0.3895,0.379
r_free,refmac,phenix,1S1C,refmac,0.3847,0.3665
r_free,refmac,phenix,1S1C,torchref,0.402,0.3874
r_free,refmac,phenix,1SO2,phenix,0.2862,0.2819
r_free,refmac,phenix,1SO2,refmac,0.2818,0.2763
r_free,refmac,phenix,1SO2,torchref,0.2924,0.2853
r_free,refmac,phenix,1SOT,phenix,0.3724,0.3618
r_free,refmac,phenix,1SOT,refmac,0.3641,0.3591
r_free,refmac,phenix,1SOT,torchref,0.3598,0.3527
r_free,refmac,phenix,1T3I,phenix,0.2703,0.2624
r_free,refmac,phenix,1T3I,refmac,0.2693,0.2627
r_free,refmac,phenix,1T3I,torchref,0.2728,0.2669
r_free,refmac,phenix,1TE5,phenix,0.3542,0.3497
r_free,refmac,phenix,1TE5,refmac,0.3452,0.3433
r_free,refmac,phenix,1TE5,torchref,0.3582,0.3542
r_free,refmac,phenix,1TGS,phenix,0.288,0.2863
r_free,refmac,phenix,1TGS,refmac,0.292,0.2898
r_free,refmac,phenix,1TGS,torchref,0.2842,0.2834
r_free,refmac,phenix,1TML,phenix,0.2173,0.2285
r_free,refmac,phenix,1TML,refmac,0.2244,0.223
r_free,refmac,phenix,1TML,torchref,0.2525,0.2443
r_free,refmac,phenix,1TVL,phenix,0.2911,0.2923
r_free,refmac,phenix,1TVL,refmac,0.2756,0.2756
r_free,refmac,phenix,1TVL,torchref,0.2821,0.2802
r_free,refmac,phenix,1U1I,phenix,0.3388,0.319
r_free,refmac,phenix,1U1I,refmac,0.3373,0.3216
r_free,refmac,phenix,1U1I,torchref,0.3412,0.3224
r_free,refmac,phenix,1UEF,phenix,0.4552,0.4421
r_free,refmac,phenix,1UEF,refmac,0.4413,0.4123
r_free,refmac,phenix,1UEF,torchref,0.4486,0.3999
r_free,refmac,phenix,1UJK,phenix,0.3246,0.3243
r_free,refmac,phenix,1UJK,refmac,0.3372,0.3323
r_free,refmac,phenix,1UJK,torchref,0.3294,0.3278
r_free,refmac,phenix,1UKV,phenix,0.3607,0.3515
r_free,refmac,phenix,1UKV,refmac,0.3667,0.3606
r_free,refmac,phenix,1UKV,torchref,0.3482,0.3418
r_free,refmac,phenix,1UTB,phenix,0.2784,0.2713
r_free,refmac,phenix,1UTB,refmac,0.2592,0.2577
r_free,refmac,phenix,1UTB,torchref,0.2714,0.2654
r_free,refmac,phenix,1UVQ,phenix,0.3511,0.3461
r_free,refmac,phenix,1UVQ,refmac,0.3405,0.3374
r_free,refmac,phenix,1UVQ,torchref,0.3348,0.3296
r_free,refmac,phenix,1V8Q,phenix,0.2986,0.283
r_free,refmac,phenix,1V8Q,refmac,0.2747,0.2843
r_free,refmac,phenix,1V8Q,torchref,0.3515,0.3472
r_free,refmac,phenix,1VB3,phenix,0.2673,0.2578
r_free,refmac,phenix,1VB3,refmac,0.2737,0.2597
r_free,refmac,phenix,1VB3,torchref,0.2799,0.2681
r_free,refmac,phenix,1VCE,phenix,0.2981,0.2974
r_free,refmac,phenix,1VCE,refmac,0.2926,0.2939
r_free,refmac,phenix,1VCE,torchref,0.2972,0.3024
r_free,refmac,phenix,1VDD,phenix,0.3171,0.3066
r_free,refmac,phenix,1VDD,refmac,0.29,0.2892
r_free,refmac,phenix,1VDD,torchref,0.322,0.3094
r_free,refmac,phenix,1VER,phenix,0.2518,0.263
r_free,refmac,phenix,1VER,refmac,0.2548,0.2533
r_free,refmac,phenix,1VER,torchref,0.2756,0.2688
r_free,refmac,phenix,1VK0,phenix,0.2988,0.2951
r_free,refmac,phenix,1VK0,refmac,0.3052,0.3044
r_free,refmac,phenix,1VK0,torchref,0.307,0.3027
r_free,refmac,phenix,1VLM,phenix,0.3353,0.3385
r_free,refmac,phenix,1VLM,refmac,0.3347,0.328
r_free,refmac,phenix,1VLM,torchref,0.3348,0.3309
r_free,refmac,phenix,1VR4,phenix,0.3459,0.3447
r_free,refmac,phenix,1VR4,refmac,0.333,0.3292
r_free,refmac,phenix,1VR4,torchref,0.3477,0.3453
r_free,refmac,phenix,1VRQ,phenix,0.2883,0.2875
r_free,refmac,phenix,1VRQ,refmac,0.2781,0.2799
r_free,refmac,phenix,1W2Y,phenix,0.2935,0.2946
r_free,refmac,phenix,1W2Y,refmac,0.2865,0.2864
r_free,refmac,phenix,1W2Y,torchref,0.2903,0.2921
r_free,refmac,phenix,1W8A,phenix,0.2807,0.2606
r_free,refmac,phenix,1W8A,refmac,0.2756,0.2874
r_free,refmac,phenix,1W8A,torchref,0.2747,0.2809
r_free,refmac,phenix,1WD8,phenix,0.297,0.2917
r_free,refmac,phenix,1WD8,refmac,0.2801,0.2722
r_free,refmac,phenix,1WD8,torchref,0.3011,0.2967
r_free,refmac,phenix,1WDV,phenix,0.3098,0.306
r_free,refmac,phenix,1WDV,refmac,0.3044,0.3016
r_free,refmac,phenix,1WDV,torchref,0.3116,0.3061
r_free,refmac,phenix,1WLZ,phenix,0.3068,0.3005
r_free,refmac,phenix,1WLZ,refmac,0.3041,0.2964
r_free,refmac,phenix,1WLZ,torchref,0.3027,0.2946
r_free,refmac,phenix,1WTJ,phenix,0.2949,0.2887
r_free,refmac,phenix,1WTJ,refmac,0.278,0.2741
r_free,refmac,phenix,1WTJ,torchref,0.2793,0.274
r_free,refmac,phenix,1WTY,phenix,0.3183,0.3165
r_free,refmac,phenix,1WTY,refmac,0.324,0.3189
r_free,refmac,phenix,1WTY,torchref,0.326,0.319
r_free,refmac,phenix,1WU2,phenix,0.361,0.3621
r_free,refmac,phenix,1WU2,refmac,0.3785,0.3757
r_free,refmac,phenix,1WU2,torchref,0.3627,0.3622
r_free,refmac,phenix,1WV8,phenix,0.4437,0.4382
r_free,refmac,phenix,1WV8,refmac,0.4657,0.4776
r_free,refmac,phenix,1WV8,torchref,0.4672,0.4323
r_free,refmac,phenix,1WW9,phenix,0.3064,0.305
r_free,refmac,phenix,1WW9,refmac,0.3003,0.2954
r_free,refmac,phenix,1WW9,torchref,0.307,0.3029
r_free,refmac,phenix,1X1Q,phenix,0.3883,0.3801
r_free,refmac,phenix,1X1Q,refmac,0.3889,0.3765
r_free,refmac,phenix,1X1Q,torchref,0.4249,0.4158
r_free,refmac,phenix,1X6O,phenix,0.3182,0.3019
r_free,refmac,phenix,1X6O,refmac,0.315,0.3027
r_free,refmac,phenix,1X6O,torchref,0.3143,0.2961
r_free,refmac,phenix,1XHD,phenix,0.313,0.3085
r_free,refmac,phenix,1XHD,refmac,0.3004,0.2955
r_free,refmac,phenix,1XVS,phenix,0.3287,0.3202
r_free,refmac,phenix,1XVS,refmac,0.3229,0.3111
r_free,refmac,phenix,1XVS,torchref,0.3307,0.3195
r_free,refmac,phenix,1XX1,phenix,0.279,0.2766
r_free,refmac,phenix,1XX1,refmac,0.2767,0.2736
r_free,refmac,phenix,1XX1,torchref,0.2785,0.2761
r_free,refmac,phenix,1Y08,refmac,0.3006,0.2943
r_free,refmac,phenix,1Y08,torchref,0.3,0.2959
r_free,refmac,phenix,1Y7O,phenix,0.3532,0.3554
r_free,refmac,phenix,1Y7O,refmac,0.3428,0.3484
r_free,refmac,phenix,1Y7O,torchref,0.3402,0.346
r_free,refmac,phenix,1Y8Q,phenix,0.267,0.2577
r_free,refmac,phenix,1Y8Q,refmac,0.2618,0.2522
r_free,refmac,phenix,1Y8Q,torchref,0.2695,0.263
r_free,refmac,phenix,1Y98,refmac,0.3111,0.3078
r_free,refmac,phenix,1Y98,torchref,0.3337,0.3265
r_free,refmac,phenix,1YEM,phenix,0.2875,0.2896
r_free,refmac,phenix,1YEM,refmac,0.278,0.2777
r_free,refmac,phenix,1YEM,torchref,0.2841,0.2828
r_free,refmac,phenix,1YK3,phenix,0.3081,0.3042
r_free,refmac,phenix,1YK3,refmac,0.3061,0.3022
r_free,refmac,phenix,1YK3,torchref,0.3079,0.3062
r_free,refmac,phenix,1YMQ,phenix,0.2697,0.2645
r_free,refmac,phenix,1YMQ,refmac,0.273,0.2563
r_free,refmac,phenix,1YMQ,torchref,0.2697,0.2596
r_free,refmac,phenix,1YRX,refmac,0.526,0.5367
r_free,refmac,phenix,1YRX,torchref,0.5128,0.5184
r_free,refmac,phenix,1Z05,phenix,0.3823,0.3657
r_free,refmac,phenix,1Z05,refmac,0.3815,0.3673
r_free,refmac,phenix,1Z05,torchref,0.3687,0.3481
r_free,refmac,phenix,1Z3X,phenix,0.2856,0.2811
r_free,refmac,phenix,1Z3X,refmac,0.2805,0.2778
r_free,refmac,phenix,1Z3X,torchref,0.2843,0.2823
r_free,refmac,phenix,1ZEJ,phenix,0.3263,0.3203
r_free,refmac,phenix,1ZEJ,refmac,0.3209,0.3147
r_free,refmac,phenix,1ZEJ,torchref,0.3196,0.3162
r_free,refmac,phenix,1ZJ8,phenix,0.3078,0.2978
r_free,refmac,phenix,1ZJ8,refmac,0.3388,0.3248
r_free,refmac,phenix,1ZJ8,torchref,0.3007,0.2893
r_free,refmac,phenix,1ZKL,phenix,0.2702,0.2656
r_free,refmac,phenix,1ZKL,refmac,0.2706,0.2665
r_free,refmac,phenix,1ZKL,torchref,0.271,0.266
r_free,refmac,phenix,1ZZ0,phenix,0.2562,0.2503
r_free,refmac,phenix,1ZZ0,refmac,0.2507,0.2451
r_free,refmac,phenix,1ZZ0,torchref,0.2531,0.2461
r_free,refmac,phenix,2A25,phenix,0.3713,0.3683
r_free,refmac,phenix,2A25,refmac,0.33,0.3258
r_free,refmac,phenix,2A25,torchref,0.3416,0.3394
r_free,refmac,phenix,2A3V,phenix,0.4559,0.4528
r_free,refmac,phenix,2A3V,refmac,0.4594,0.4593
r_free,refmac,phenix,2A3V,torchref,0.4699,0.4716
r_free,refmac,phenix,2A65,refmac,0.2681,0.265
r_free,refmac,phenix,2A65,torchref,0.2607,0.2627
r_free,refmac,phenix,2A9S,phenix,0.2515,0.2394
r_free,refmac,phenix,2A9S,refmac,0.2541,0.2436
r_free,refmac,phenix,2A9S,torchref,0.2454,0.2403
r_free,refmac,phenix,2ACJ,phenix,0.5162,0.5155
r_free,refmac,phenix,2ACJ,refmac,0.5212,0.5059
r_free,refmac,phenix,2ACJ,torchref,0.5044,0.494
r_free,refmac,phenix,2AE0,phenix,0.4967,0.4846
r_free,refmac,phenix,2AE0,refmac,0.4669,0.4717
r_free,refmac,phenix,2AE0,torchref,0.498,0.4777
r_free,refmac,phenix,2AG0,phenix,0.2782,0.2782
r_free,refmac,phenix,2AG0,refmac,0.2725,0.2743
r_free,refmac,phenix,2AG0,torchref,0.2814,0.2807
