metric,scorer_x,scorer_y,code,model_engine,value_x,value_y
r_work,refmac,phenix,1DAW,refmac,0.2739,0.2556
r_work,refmac,phenix,1DAW,torchref,0.2754,0.2509
r_work,refmac,phenix,1DLM,phenix,0.223,0.2161
r_work,refmac,phenix,1DLM,refmac,0.2236,0.2198
r_work,refmac,phenix,1DLM,torchref,0.2179,0.2129
r_work,refmac,phenix,1DQ3,phenix,0.3291,0.3256
r_work,refmac,phenix,1DQ3,refmac,0.3205,0.3187
r_work,refmac,phenix,1DQ3,torchref,0.3253,0.3221
r_work,refmac,phenix,1DQ8,phenix,0.2107,0.2057
r_work,refmac,phenix,1DQ8,refmac,0.2136,0.214
r_work,refmac,phenix,1DQ8,torchref,0.2104,0.2075
r_work,refmac,phenix,1E79,phenix,0.3204,0.3122
r_work,refmac,phenix,1E79,refmac,0.3062,0.3027
r_work,refmac,phenix,1E79,torchref,0.3431,0.3373
r_work,refmac,phenix,1EJ1,phenix,0.2574,0.25
r_work,refmac,phenix,1EJ1,refmac,0.2618,0.258
r_work,refmac,phenix,1EJ1,torchref,0.2699,0.2637
r_work,refmac,phenix,1EJH,phenix,0.2655,0.2584
r_work,refmac,phenix,1EJH,refmac,0.2619,0.2579
r_work,refmac,phenix,1EJH,torchref,0.2618,0.2553
r_work,refmac,phenix,1ETE,phenix,0.2836,0.2728
r_work,refmac,phenix,1ETE,refmac,0.2732,0.2683
r_work,refmac,phenix,1ETE,torchref,0.286,0.2769
r_work,refmac,phenix,1EZW,phenix,0.2428,0.2382
r_work,refmac,phenix,1EZW,refmac,0.2336,0.2306
r_work,refmac,phenix,1EZW,torchref,0.2328,0.2279
r_work,refmac,phenix,1F97,phenix,0.2099,0.2053
r_work,refmac,phenix,1F97,refmac,0.2129,0.2154
r_work,refmac,phenix,1F97,torchref,0.2302,0.2278
r_work,refmac,phenix,1FG3,phenix,0.2498,0.2411
r_work,refmac,phenix,1FG3,refmac,0.2581,0.2534
r_work,refmac,phenix,1FG3,torchref,0.2649,0.2575
r_work,refmac,phenix,1FIO,phenix,0.3943,0.3904
r_work,refmac,phenix,1FIO,refmac,0.3844,0.3787
r_work,refmac,phenix,1FIO,torchref,0.3785,0.3749
r_work,refmac,phenix,1FKM,phenix,0.2739,0.2724
r_work,refmac,phenix,1FKM,refmac,0.2676,0.2677
r_work,refmac,phenix,1FKM,torchref,0.2685,0.2665
r_work,refmac,phenix,1FSI,phenix,0.286,0.2756
r_work,refmac,phenix,1FSI,refmac,0.2719,0.2665
r_work,refmac,phenix,1FSI,torchref,0.2774,0.2702
r_work,refmac,phenix,1GHW,phenix,0.3605,0.3556
r_work,refmac,phenix,1GHW,refmac,0.3583,0.3536
r_work,refmac,phenix,1GHW,torchref,0.3425,0.3371
r_work,refmac,phenix,1GPQ,phenix,0.259,0.2531
r_work,refmac,phenix,1GPQ,refmac,0.2603,0.2546
r_work,refmac,phenix,1GPQ,torchref,0.2474,0.2415
r_work,refmac,phenix,1GQ8,phenix,0.2438,0.2384
r_work,refmac,phenix,1GQ8,refmac,0.2439,0.2401
r_work,refmac,phenix,1GQ8,torchref,0.2346,0.2298
r_work,refmac,phenix,1GQ9,phenix,0.2663,0.2582
r_work,refmac,phenix,1GQ9,refmac,0.2788,0.2772
r_work,refmac,phenix,1GQ9,torchref,0.4047,0.4012
r_work,refmac,phenix,1GUI,phenix,0.2825,0.2772
r_work,refmac,phenix,1GUI,refmac,0.273,0.2686
r_work,refmac,phenix,1GUI,torchref,0.276,0.271
r_work,refmac,phenix,1GYJ,phenix,0.2685,0.2483
r_work,refmac,phenix,1GYJ,refmac,0.2794,0.2676
r_work,refmac,phenix,1GYJ,torchref,0.269,0.2511
r_work,refmac,phenix,1H8V,phenix,0.2432,0.2355
r_work,refmac,phenix,1H8V,refmac,0.2497,0.2445
r_work,refmac,phenix,1H8V,torchref,0.2435,0.2354
r_work,refmac,phenix,1HN0,phenix,0.2551,0.2455
r_work,refmac,phenix,1HN0,refmac,0.2452,0.2376
r_work,refmac,phenix,1HN0,torchref,0.2466,0.2373
r_work,refmac,phenix,1HNO,phenix,0.2307,0.2229
r_work,refmac,phenix,1HNO,refmac,0.2232,0.2205
r_work,refmac,phenix,1HNO,torchref,0.2257,0.2194
r_work,refmac,phenix,1HTN,phenix,0.1766,0.1703
r_work,refmac,phenix,1HTN,refmac,0.1747,0.1783
r_work,refmac,phenix,1HTN,torchref,0.1875,0.1872
r_work,refmac,phenix,1I1N,phenix,0.2765,0.2582
r_work,refmac,phenix,1I1N,refmac,0.2756,0.261
r_work,refmac,phenix,1I1N,torchref,0.2654,0.2466
r_work,refmac,phenix,1I3A,phenix,0.2617,0.2554
r_work,refmac,phenix,1I3A,refmac,0.2654,0.2623
r_work,refmac,phenix,1I3A,torchref,0.2616,0.2555
r_work,refmac,phenix,1IDQ,phenix,0.2122,0.2024
r_work,refmac,phenix,1IDQ,refmac,0.2058,0.1996
r_work,refmac,phenix,1IDQ,torchref,0.2047,0.1949
r_work,refmac,phenix,1IKN,phenix,0.3457,0.3395
r_work,refmac,phenix,1IKN,refmac,0.3407,0.3379
r_work,refmac,phenix,1IKN,torchref,0.3485,0.3421
r_work,refmac,phenix,1ITK,phenix,0.2612,0.2501
r_work,refmac,phenix,1ITK,refmac,0.256,0.2464
r_work,refmac,phenix,1ITK,torchref,0.2526,0.2405
r_work,refmac,phenix,1J3P,phenix,0.254,0.2431
r_work,refmac,phenix,1J3P,refmac,0.2495,0.2412
r_work,refmac,phenix,1J3P,torchref,0.2508,0.2401
r_work,refmac,phenix,1J53,phenix,0.2896,0.2854
r_work,refmac,phenix,1J53,refmac,0.2929,0.2889
r_work,refmac,phenix,1J53,torchref,0.2957,0.292
r_work,refmac,phenix,1J5W,phenix,0.2732,0.2674
r_work,refmac,phenix,1J5W,refmac,0.2642,0.2612
r_work,refmac,phenix,1J5W,torchref,0.2645,0.26
r_work,refmac,phenix,1J8B,phenix,0.3849,0.3792
r_work,refmac,phenix,1J8B,refmac,0.3949,0.39
r_work,refmac,phenix,1J8B,torchref,0.3746,0.3655
r_work,refmac,phenix,1JAC,phenix,0.2456,0.2454
r_work,refmac,phenix,1JAC,refmac,0.2414,0.2451
r_work,refmac,phenix,1JAC,torchref,0.2534,0.2535
r_work,refmac,phenix,1JAD,phenix,0.3417,0.3375
r_work,refmac,phenix,1JAD,refmac,0.3509,0.3485
r_work,refmac,phenix,1JAD,torchref,0.3695,0.3636
r_work,refmac,phenix,1JN9,phenix,0.4644,0.4567
r_work,refmac,phenix,1JN9,refmac,0.4331,0.4274
r_work,refmac,phenix,1JN9,torchref,0.52,0.5162
r_work,refmac,phenix,1JU3,phenix,0.2603,0.2423
r_work,refmac,phenix,1JU3,refmac,0.2565,0.2412
r_work,refmac,phenix,1JU3,torchref,0.2548,0.2369
r_work,refmac,phenix,1K6D,phenix,0.2572,0.2519
r_work,refmac,phenix,1K6D,refmac,0.2475,0.2434
r_work,refmac,phenix,1K6D,torchref,0.2403,0.2361
r_work,refmac,phenix,1K7T,phenix,0.2858,0.2782
r_work,refmac,phenix,1K7T,refmac,0.275,0.2736
r_work,refmac,phenix,1K7T,torchref,0.2789,0.2703
r_work,refmac,phenix,1L9X,phenix,0.2327,0.2222
r_work,refmac,phenix,1L9X,refmac,0.2277,0.2187
r_work,refmac,phenix,1L9X,torchref,0.225,0.215
r_work,refmac,phenix,1LNZ,phenix,0.4123,0.4074
r_work,refmac,phenix,1LNZ,refmac,0.4108,0.4083
r_work,refmac,phenix,1LNZ,torchref,0.4553,0.4517
r_work,refmac,phenix,1M6E,phenix,0.2253,0.2097
r_work,refmac,phenix,1M6E,refmac,0.2086,0.2128
r_work,refmac,phenix,1M6E,torchref,0.2292,0.2269
r_work,refmac,phenix,1N0L,phenix,0.3012,0.2929
r_work,refmac,phenix,1N0L,refmac,0.3013,0.2959
r_work,refmac,phenix,1N0L,torchref,0.3123,0.3058
r_work,refmac,phenix,1N6J,phenix,0.4033,0.4004
r_work,refmac,phenix,1N6J,refmac,0.3898,0.3882
r_work,refmac,phenix,1N6J,torchref,0.3858,0.3821
r_work,refmac,phenix,1O4V,phenix,0.2183,0.2122
r_work,refmac,phenix,1O4V,refmac,0.2082,0.2051
r_work,refmac,phenix,1O4V,torchref,0.2077,0.202
r_work,refmac,phenix,1O5T,phenix,0.2904,0.2861
r_work,refmac,phenix,1O5T,refmac,0.284,0.2824
r_work,refmac,phenix,1O5T,torchref,0.3074,0.3052
r_work,refmac,phenix,1O6D,phenix,0.2733,0.2661
r_work,refmac,phenix,1O6D,refmac,0.2694,0.2644
r_work,refmac,phenix,1O6D,torchref,0.2661,0.2585
r_work,refmac,phenix,1OBR,phenix,0.1841,0.1796
r_work,refmac,phenix,1OBR,refmac,0.1919,0.193
r_work,refmac,phenix,1OBR,torchref,0.1934,0.1918
r_work,refmac,phenix,1OC0,phenix,0.2743,0.2595
r_work,refmac,phenix,1OC0,refmac,0.2658,0.2566
r_work,refmac,phenix,1OC0,torchref,0.2728,0.2598
r_work,refmac,phenix,1OE4,phenix,0.2678,0.2612
r_work,refmac,phenix,1OE4,refmac,0.2657,0.2607
r_work,refmac,phenix,1OE4,torchref,0.2619,0.2555
r_work,refmac,phenix,1OMW,phenix,0.287,0.2793
r_work,refmac,phenix,1OMW,refmac,0.2535,0.2525
r_work,refmac,phenix,1OMW,torchref,0.2747,0.2685
r_work,refmac,phenix,1OQE,phenix,0.24,0.2347
r_work,refmac,phenix,1OQE,refmac,0.2171,0.2159
r_work,refmac,phenix,1OQE,torchref,0.2306,0.2257
r_work,refmac,phenix,1OSC,phenix,0.2237,0.2177
r_work,refmac,phenix,1OSC,refmac,0.2069,0.2074
r_work,refmac,phenix,1OSC,torchref,0.2155,0.2116
r_work,refmac,phenix,1OY5,phenix,0.3251,0.3141
r_work,refmac,phenix,1OY5,refmac,0.3137,0.3066
r_work,refmac,phenix,1OY5,torchref,0.3182,0.3109
r_work,refmac,phenix,1P3C,phenix,0.1989,0.1957
r_work,refmac,phenix,1P3C,refmac,0.1922,0.1903
r_work,refmac,phenix,1P3C,torchref,0.1899,0.187
r_work,refmac,phenix,1P4X,phenix,0.3321,0.3241
r_work,refmac,phenix,1P4X,refmac,0.317,0.312
r_work,refmac,phenix,1P4X,torchref,0.3265,0.3214
r_work,refmac,phenix,1PG3,phenix,0.2237,0.2132
r_work,refmac,phenix,1PG3,refmac,0.2248,0.2222
r_work,refmac,phenix,1PG3,torchref,0.2279,0.2196
r_work,refmac,phenix,1PJR,phenix,0.3262,0.3227
r_work,refmac,phenix,1PJR,refmac,0.3061,0.3038
r_work,refmac,phenix,1PJR,torchref,0.3225,0.3199
r_work,refmac,phenix,1PXZ,phenix,0.2472,0.2265
r_work,refmac,phenix,1PXZ,refmac,0.243,0.2235
r_work,refmac,phenix,1PXZ,torchref,0.2375,0.2184
r_work,refmac,phenix,1Q15,phenix,0.2448,0.2368
r_work,refmac,phenix,1Q15,refmac,0.2468,0.243
r_work,refmac,phenix,1Q15,torchref,0.253,0.2453
r_work,refmac,phenix,1QB5,phenix,0.2069,0.1968
r_work,refmac,phenix,1QB5,refmac,0.2079,0.1998
r_work,refmac,phenix,1QB5,torchref,0.1971,0.1884
r_work,refmac,phenix,1QD9,phenix,0.2578,0.2537
r_work,refmac,phenix,1QD9,refmac,0.2813,0.2786
r_work,refmac,phenix,1QD9,torchref,0.2763,0.2738
r_work,refmac,phenix,1QJV,phenix,0.2223,0.2119
r_work,refmac,phenix,1QJV,refmac,0.2236,0.223
r_work,refmac,phenix,1QJV,torchref,0.2282,0.2215
r_work,refmac,phenix,1QZN,phenix,0.2479,0.246
r_work,refmac,phenix,1QZN,refmac,0.2369,0.2367
r_work,refmac,phenix,1QZN,torchref,0.2381,0.2359
r_work,refmac,phenix,1R1K,phenix,0.2611,0.2521
r_work,refmac,phenix,1R1K,refmac,0.2342,0.238
r_work,refmac,phenix,1R1K,torchref,0.2855,0.2821
r_work,refmac,phenix,1R3U,phenix,0.2251,0.2184
r_work,refmac,phenix,1R3U,refmac,0.2125,0.2157
r_work,refmac,phenix,1R3U,torchref,0.216,0.2123
r_work,refmac,phenix,1RFX,phenix,0.3614,0.3551
r_work,refmac,phenix,1RFX,refmac,0.3223,0.3161
r_work,refmac,phenix,1RFX,torchref,0.343,0.3363
r_work,refmac,phenix,1RHC,phenix,0.2293,0.2269
r_work,refmac,phenix,1RHC,refmac,0.2187,0.2176
r_work,refmac,phenix,1RHC,torchref,0.2191,0.2172
r_work,refmac,phenix,1RJ1,phenix,0.2663,0.2571
r_work,refmac,phenix,1RJ1,refmac,0.2559,0.2496
r_work,refmac,phenix,1RJ1,torchref,0.2502,0.2412
r_work,refmac,phenix,1RJD,phenix,0.256,0.2483
r_work,refmac,phenix,1RJD,refmac,0.2592,0.2532
r_work,refmac,phenix,1RJD,torchref,0.2467,0.2391
r_work,refmac,phenix,1RKG,phenix,0.2829,0.2764
r_work,refmac,phenix,1RKG,refmac,0.2624,0.258
r_work,refmac,phenix,1RKG,torchref,0.2707,0.265
r_work,refmac,phenix,1RZN,phenix,0.2428,0.2326
r_work,refmac,phenix,1RZN,refmac,0.2441,0.2376
r_work,refmac,phenix,1RZN,torchref,0.239,0.23
r_work,refmac,phenix,1S1C,phenix,0.3001,0.2941
r_work,refmac,phenix,1S1C,refmac,0.3008,0.2969
r_work,refmac,phenix,1S1C,torchref,0.3093,0.3031
r_work,refmac,phenix,1SO2,phenix,0.2535,0.2466
r_work,refmac,phenix,1SO2,refmac,0.2422,0.2413
r_work,refmac,phenix,1SO2,torchref,0.2475,0.2417
r_work,refmac,phenix,1SOT,phenix,0.3287,0.319
r_work,refmac,phenix,1SOT,refmac,0.3061,0.3006
r_work,refmac,phenix,1SOT,torchref,0.3174,0.3103
r_work,refmac,phenix,1T3I,phenix,0.2402,0.2336
r_work,refmac,phenix,1T3I,refmac,0.2339,0.2291
r_work,refmac,phenix,1T3I,torchref,0.2349,0.2288
r_work,refmac,phenix,1TE5,phenix,0.3176,0.3121
r_work,refmac,phenix,1TE5,refmac,0.303,0.3009
r_work,refmac,phenix,1TE5,torchref,0.3187,0.3134
r_work,refmac,phenix,1TGS,phenix,0.2367,0.2325
r_work,refmac,phenix,1TGS,refmac,0.2415,0.2379
r_work,refmac,phenix,1TGS,torchref,0.2272,0.2231
r_work,refmac,phenix,1TML,phenix,0.1512,0.1447
r_work,refmac,phenix,1TML,refmac,0.1675,0.1679
r_work,refmac,phenix,1TML,torchref,0.2064,0.2031
r_work,refmac,phenix,1TVL,phenix,0.2572,0.2528
r_work,refmac,phenix,1TVL,refmac,0.2407,0.2377
r_work,refmac,phenix,1TVL,torchref,0.2414,0.2385
r_work,refmac,phenix,1U1I,phenix,0.2781,0.2593
r_work,refmac,phenix,1U1I,refmac,0.2793,0.2659
r_work,refmac,phenix,1U1I,torchref,0.2859,0.2671
r_work,refmac,phenix,1UEF,phenix,0.3914,0.3635
r_work,refmac,phenix,1UEF,refmac,0.3515,0.3324
r_work,refmac,phenix,1UEF,torchref,0.3889,0.3571
r_work,refmac,phenix,1UJK,phenix,0.3063,0.299
r_work,refmac,phenix,1UJK,refmac,0.3033,0.2967
r_work,refmac,phenix,1UJK,torchref,0.2934,0.2863
r_work,refmac,phenix,1UKV,phenix,0.3242,0.3174
r_work,refmac,phenix,1UKV,refmac,0.3232,0.3172
r_work,refmac,phenix,1UKV,torchref,0.3086,0.3015
r_work,refmac,phenix,1UTB,phenix,0.2407,0.2321
r_work,refmac,phenix,1UTB,refmac,0.222,0.2224
r_work,refmac,phenix,1UTB,torchref,0.2312,0.2258
r_work,refmac,phenix,1UVQ,phenix,0.3224,0.316
r_work,refmac,phenix,1UVQ,refmac,0.3073,0.3015
r_work,refmac,phenix,1UVQ,torchref,0.3012,0.2953
r_work,refmac,phenix,1V8Q,phenix,0.2267,0.2094
r_work,refmac,phenix,1V8Q,refmac,0.2141,0.2175
r_work,refmac,phenix,1V8Q,torchref,0.2676,0.2618
r_work,refmac,phenix,1VB3,phenix,0.244,0.2352
r_work,refmac,phenix,1VB3,refmac,0.2476,0.2445
r_work,refmac,phenix,1VB3,torchref,0.2425,0.2361
r_work,refmac,phenix,1VCE,phenix,0.2649,0.2575
r_work,refmac,phenix,1VCE,refmac,0.2556,0.2519
r_work,refmac,phenix,1VCE,torchref,0.2593,0.2531
r_work,refmac,phenix,1VDD,phenix,0.2736,0.2591
r_work,refmac,phenix,1VDD,refmac,0.2472,0.2421
r_work,refmac,phenix,1VDD,torchref,0.2742,0.2602
r_work,refmac,phenix,1VER,phenix,0.2311,0.2212
r_work,refmac,phenix,1VER,refmac,0.2007,0.203
r_work,refmac,phenix,1VER,torchref,0.2407,0.2382
r_work,refmac,phenix,1VK0,phenix,0.2606,0.2541
r_work,refmac,phenix,1VK0,refmac,0.2648,0.2602
r_work,refmac,phenix,1VK0,torchref,0.2582,0.2524
r_work,refmac,phenix,1VLM,phenix,0.2765,0.2656
r_work,refmac,phenix,1VLM,refmac,0.2702,0.2659
r_work,refmac,phenix,1VLM,torchref,0.2747,0.2674
r_work,refmac,phenix,1VR4,phenix,0.2846,0.2813
r_work,refmac,phenix,1VR4,refmac,0.2824,0.2809
r_work,refmac,phenix,1VR4,torchref,0.2869,0.2833
r_work,refmac,phenix,1VRQ,phenix,0.2497,0.2472
r_work,refmac,phenix,1VRQ,refmac,0.2405,0.2418
r_work,refmac,phenix,1VRQ,torchref,0.2415,0.2392
r_work,refmac,phenix,1W2Y,phenix,0.2746,0.2693
r_work,refmac,phenix,1W2Y,refmac,0.266,0.2619
r_work,refmac,phenix,1W2Y,torchref,0.265,0.2607
r_work,refmac,phenix,1W8A,phenix,0.2096,0.1975
r_work,refmac,phenix,1W8A,refmac,0.2081,0.2114
r_work,refmac,phenix,1W8A,torchref,0.2171,0.2114
r_work,refmac,phenix,1WD8,phenix,0.2397,0.2241
r_work,refmac,phenix,1WD8,refmac,0.2181,0.2145
r_work,refmac,phenix,1WD8,torchref,0.2422,0.2327
r_work,refmac,phenix,1WDV,phenix,0.2799,0.2746
r_work,refmac,phenix,1WDV,refmac,0.2785,0.2748
r_work,refmac,phenix,1WDV,torchref,0.2762,0.2713
r_work,refmac,phenix,1WLZ,phenix,0.2846,0.2804
r_work,refmac,phenix,1WLZ,refmac,0.2863,0.2829
r_work,refmac,phenix,1WLZ,torchref,0.2746,0.2706
r_work,refmac,phenix,1WTJ,phenix,0.2733,0.267
r_work,refmac,phenix,1WTJ,refmac,0.2573,0.2525
r_work,refmac,phenix,1WTJ,torchref,0.2495,0.2434
r_work,refmac,phenix,1WTY,phenix,0.2748,0.2655
r_work,refmac,phenix,1WTY,refmac,0.2716,0.2652
r_work,refmac,phenix,1WTY,torchref,0.2725,0.2646
r_work,refmac,phenix,1WU2,phenix,0.3192,0.311
r_work,refmac,phenix,1WU2,refmac,0.3103,0.3068
r_work,refmac,phenix,1WU2,torchref,0.3214,0.3153
r_work,refmac,phenix,1WV8,phenix,0.3262,0.326
r_work,refmac,phenix,1WV8,refmac,0.3885,0.3873
r_work,refmac,phenix,1WV8,torchref,0.3277,0.327
r_work,refmac,phenix,1WW9,phenix,0.2798,0.2751
r_work,refmac,phenix,1WW9,refmac,0.2682,0.2649
r_work,refmac,phenix,1WW9,torchref,0.2662,0.2618
r_work,refmac,phenix,1X1Q,phenix,0.3112,0.3062
r_work,refmac,phenix,1X1Q,refmac,0.2859,0.2845
r_work,refmac,phenix,1X1Q,torchref,0.3859,0.3802
r_work,refmac,phenix,1X6O,phenix,0.3002,0.2889
r_work,refmac,phenix,1X6O,refmac,0.3033,0.2932
r_work,refmac,phenix,1X6O,torchref,0.2823,0.2695
r_work,refmac,phenix,1XHD,phenix,0.2704,0.2646
r_work,refmac,phenix,1XHD,refmac,0.2582,0.2545
r_work,refmac,phenix,1XVS,phenix,0.2949,0.2853
r_work,refmac,phenix,1XVS,refmac,0.2926,0.2878
r_work,refmac,phenix,1XVS,torchref,0.2864,0.2798
r_work,refmac,phenix,1XX1,phenix,0.2543,0.2491
r_work,refmac,phenix,1XX1,refmac,0.2506,0.2467
r_work,refmac,phenix,1XX1,torchref,0.2477,0.2427
r_work,refmac,phenix,1Y08,refmac,0.2473,0.2408
r_work,refmac,phenix,1Y08,torchref,0.2492,0.2399
r_work,refmac,phenix,1Y7O,phenix,0.3019,0.2911
r_work,refmac,phenix,1Y7O,refmac,0.303,0.3006
r_work,refmac,phenix,1Y7O,torchref,0.3132,0.3046
r_work,refmac,phenix,1Y8Q,phenix,0.2353,0.2251
r_work,refmac,phenix,1Y8Q,refmac,0.2298,0.2251
r_work,refmac,phenix,1Y8Q,torchref,0.2296,0.2202
r_work,refmac,phenix,1Y98,refmac,0.2681,0.2622
r_work,refmac,phenix,1Y98,torchref,0.2665,0.2563
r_work,refmac,phenix,1YEM,phenix,0.2555,0.2494
r_work,refmac,phenix,1YEM,refmac,0.2379,0.2376
r_work,refmac,phenix,1YEM,torchref,0.2434,0.2381
r_work,refmac,phenix,1YK3,phenix,0.2627,0.2549
r_work,refmac,phenix,1YK3,refmac,0.2561,0.253
r_work,refmac,phenix,1YK3,torchref,0.2597,0.2533
r_work,refmac,phenix,1YMQ,phenix,0.2415,0.2327
r_work,refmac,phenix,1YMQ,refmac,0.2366,0.232
r_work,refmac,phenix,1YMQ,torchref,0.23,0.2209
r_work,refmac,phenix,1YRX,refmac,0.4505,0.4499
r_work,refmac,phenix,1YRX,torchref,0.4623,0.4555
r_work,refmac,phenix,1Z05,phenix,0.3502,0.3377
r_work,refmac,phenix,1Z05,refmac,0.291,0.2793
r_work,refmac,phenix,1Z05,torchref,0.3291,0.3159
r_work,refmac,phenix,1Z3X,phenix,0.2696,0.2631
r_work,refmac,phenix,1Z3X,refmac,0.2624,0.2565
r_work,refmac,phenix,1Z3X,torchref,0.2573,0.2514
r_work,refmac,phenix,1ZEJ,phenix,0.2983,0.2943
r_work,refmac,phenix,1ZEJ,refmac,0.2859,0.2823
r_work,refmac,phenix,1ZEJ,torchref,0.2868,0.282
r_work,refmac,phenix,1ZJ8,phenix,0.2587,0.2247
r_work,refmac,phenix,1ZJ8,refmac,0.2606,0.2573
r_work,refmac,phenix,1ZJ8,torchref,0.2666,0.2374
r_work,refmac,phenix,1ZKL,phenix,0.2592,0.2515
r_work,refmac,phenix,1ZKL,refmac,0.2518,0.2457
r_work,refmac,phenix,1ZKL,torchref,0.2494,0.2414
r_work,refmac,phenix,1ZZ0,phenix,0.2392,0.231
r_work,refmac,phenix,1ZZ0,refmac,0.2327,0.2261
r_work,refmac,phenix,1ZZ0,torchref,0.2293,0.2218
r_work,refmac,phenix,2A25,phenix,0.3136,0.3075
r_work,refmac,phenix,2A25,refmac,0.2875,0.2849
r_work,refmac,phenix,2A25,torchref,0.2857,0.2815
r_work,refmac,phenix,2A3V,phenix,0.4046,0.3978
r_work,refmac,phenix,2A3V,refmac,0.3979,0.3976
r_work,refmac,phenix,2A3V,torchref,0.4414,0.4386
r_work,refmac,phenix,2A65,refmac,0.243,0.2399
r_work,refmac,phenix,2A65,torchref,0.2413,0.2382
r_work,refmac,phenix,2A9S,phenix,0.2351,0.2287
r_work,refmac,phenix,2A9S,refmac,0.2349,0.2308
r_work,refmac,phenix,2A9S,torchref,0.2265,0.2208
r_work,refmac,phenix,2ACJ,phenix,0.4373,0.4229
r_work,refmac,phenix,2ACJ,refmac,0.4706,0.4633
r_work,refmac,phenix,2ACJ,torchref,0.4585,0.449
r_work,refmac,phenix,2AE0,phenix,0.4692,0.4619
r_work,refmac,phenix,2AE0,refmac,0.4191,0.4128
r_work,refmac,phenix,2AE0,torchref,0.4499,0.4426
