metric,scorer_x,scorer_y,code,model_engine,value_x,value_y
r_free,phenix,torchref,1BXE,refmac,0.3364,0.342949
r_free,phenix,torchref,1BXE,torchref,0.3288,0.332544
r_free,phenix,torchref,1BYW,phenix,0.2598,0.268942
r_free,phenix,torchref,1BYW,refmac,0.2259,0.217678
r_free,phenix,torchref,1BYW,torchref,0.2473,0.243102
r_free,phenix,torchref,1C3F,phenix,0.3151,0.316125
r_free,phenix,torchref,1C3F,refmac,0.3113,0.309104
r_free,phenix,torchref,1C3F,torchref,0.3136,0.301625
r_free,phenix,torchref,1CI0,phenix,0.2821,0.282058
r_free,phenix,torchref,1CI0,refmac,0.2844,0.293836
r_free,phenix,torchref,1CI0,torchref,0.2883,0.290957
r_free,phenix,torchref,1CSM,phenix,0.25,0.251803
r_free,phenix,torchref,1CSM,refmac,0.2478,0.245835
r_free,phenix,torchref,1CSM,torchref,0.2482,0.25167
r_free,phenix,torchref,1D9E,phenix,0.2588,0.259294
r_free,phenix,torchref,1D9E,refmac,0.2494,0.250024
r_free,phenix,torchref,1DAW,phenix,0.2946,0.301399
r_free,phenix,torchref,1DAW,refmac,0.3021,0.307039
r_free,phenix,torchref,1DAW,torchref,0.3032,0.310852
r_free,phenix,torchref,1DLM,phenix,0.2569,0.260266
r_free,phenix,torchref,1DLM,refmac,0.2644,0.264506
r_free,phenix,torchref,1DLM,torchref,0.2634,0.263003
r_free,phenix,torchref,1DQ3,phenix,0.3714,0.369723
r_free,phenix,torchref,1DQ3,refmac,0.3725,0.375011
r_free,phenix,torchref,1DQ3,torchref,0.3748,0.373341
r_free,phenix,torchref,1DQ8,phenix,0.2809,0.276991
r_free,phenix,torchref,1DQ8,refmac,0.281,0.277824
r_free,phenix,torchref,1DQ8,torchref,0.2857,0.280084
r_free,phenix,torchref,1E79,phenix,0.362,0.366697
r_free,phenix,torchref,1E79,refmac,0.3488,0.350554
r_free,phenix,torchref,1E79,torchref,0.3668,0.373308
r_free,phenix,torchref,1EJ1,phenix,0.308,0.309045
r_free,phenix,torchref,1EJ1,refmac,0.2901,0.299147
r_free,phenix,torchref,1EJ1,torchref,0.3127,0.314915
r_free,phenix,torchref,1EJH,phenix,0.3001,0.301034
r_free,phenix,torchref,1EJH,refmac,0.298,0.298957
r_free,phenix,torchref,1EJH,torchref,0.2963,0.299004
r_free,phenix,torchref,1ETE,phenix,0.3522,0.358985
r_free,phenix,torchref,1ETE,refmac,0.3373,0.340052
r_free,phenix,torchref,1ETE,torchref,0.3553,0.356182
r_free,phenix,torchref,1EZW,phenix,0.2436,0.244773
r_free,phenix,torchref,1EZW,refmac,0.2436,0.243373
r_free,phenix,torchref,1EZW,torchref,0.2428,0.244667
r_free,phenix,torchref,1F97,phenix,0.2553,0.246874
r_free,phenix,torchref,1F97,refmac,0.2325,0.234316
r_free,phenix,torchref,1F97,torchref,0.2566,0.251082
r_free,phenix,torchref,1FG3,phenix,0.3028,0.306738
r_free,phenix,torchref,1FG3,refmac,0.3021,0.30777
r_free,phenix,torchref,1FG3,torchref,0.316,0.322838
r_free,phenix,torchref,1FIO,phenix,0.4176,0.413002
r_free,phenix,torchref,1FIO,refmac,0.4183,0.428421
r_free,phenix,torchref,1FIO,torchref,0.4267,0.423204
r_free,phenix,torchref,1FKM,phenix,0.3102,0.315046
r_free,phenix,torchref,1FKM,refmac,0.3108,0.3122
r_free,phenix,torchref,1FKM,torchref,0.313,0.317447
r_free,phenix,torchref,1FSI,phenix,0.327,0.327175
r_free,phenix,torchref,1FSI,refmac,0.3046,0.306841
r_free,phenix,torchref,1FSI,torchref,0.3205,0.322708
r_free,phenix,torchref,1GHW,phenix,0.4168,0.417245
r_free,phenix,torchref,1GHW,refmac,0.4022,0.401307
r_free,phenix,torchref,1GHW,torchref,0.4046,0.405468
r_free,phenix,torchref,1GPQ,phenix,0.2983,0.299674
r_free,phenix,torchref,1GPQ,refmac,0.2983,0.297903
r_free,phenix,torchref,1GPQ,torchref,0.2877,0.290633
r_free,phenix,torchref,1GQ8,phenix,0.2517,0.253108
r_free,phenix,torchref,1GQ8,refmac,0.257,0.259215
r_free,phenix,torchref,1GQ8,torchref,0.2523,0.253135
r_free,phenix,torchref,1GQ9,phenix,0.3333,0.34606
r_free,phenix,torchref,1GQ9,refmac,0.3023,0.302457
r_free,phenix,torchref,1GQ9,torchref,0.3944,0.411292
r_free,phenix,torchref,1GUI,phenix,0.3143,0.319171
r_free,phenix,torchref,1GUI,refmac,0.3144,0.321333
r_free,phenix,torchref,1GUI,torchref,0.3144,0.317463
r_free,phenix,torchref,1GYJ,phenix,0.2949,0.307807
r_free,phenix,torchref,1GYJ,refmac,0.3179,0.329941
r_free,phenix,torchref,1GYJ,torchref,0.3009,0.308335
r_free,phenix,torchref,1H8V,phenix,0.2759,0.276922
r_free,phenix,torchref,1H8V,refmac,0.2773,0.278655
r_free,phenix,torchref,1H8V,torchref,0.2786,0.280738
r_free,phenix,torchref,1HN0,phenix,0.278,0.28003
r_free,phenix,torchref,1HN0,refmac,0.2698,0.271289
r_free,phenix,torchref,1HN0,torchref,0.2783,0.282012
r_free,phenix,torchref,1HNO,phenix,0.265,0.268713
r_free,phenix,torchref,1HNO,refmac,0.2591,0.252738
r_free,phenix,torchref,1HNO,torchref,0.2575,0.255687
r_free,phenix,torchref,1HTN,phenix,0.2152,0.222873
r_free,phenix,torchref,1HTN,refmac,0.2174,0.234618
r_free,phenix,torchref,1HTN,torchref,0.2143,0.233547
r_free,phenix,torchref,1I1N,phenix,0.2781,0.274433
r_free,phenix,torchref,1I1N,refmac,0.2866,0.283685
r_free,phenix,torchref,1I1N,torchref,0.2788,0.273614
r_free,phenix,torchref,1I3A,phenix,0.3322,0.330865
r_free,phenix,torchref,1I3A,refmac,0.3315,0.321994
r_free,phenix,torchref,1I3A,torchref,0.3295,0.326197
r_free,phenix,torchref,1IDQ,phenix,0.2259,0.229447
r_free,phenix,torchref,1IDQ,refmac,0.2206,0.224204
r_free,phenix,torchref,1IDQ,torchref,0.2259,0.231471
r_free,phenix,torchref,1IKN,phenix,0.4162,0.415892
r_free,phenix,torchref,1IKN,refmac,0.3795,0.380782
r_free,phenix,torchref,1IKN,torchref,0.3717,0.372849
r_free,phenix,torchref,1ITK,phenix,0.2863,0.289395
r_free,phenix,torchref,1ITK,refmac,0.2826,0.285567
r_free,phenix,torchref,1ITK,torchref,0.2874,0.289853
r_free,phenix,torchref,1J3P,phenix,0.275,0.277627
r_free,phenix,torchref,1J3P,refmac,0.2782,0.277604
r_free,phenix,torchref,1J3P,torchref,0.2769,0.27618
r_free,phenix,torchref,1J53,phenix,0.313,0.319495
r_free,phenix,torchref,1J53,refmac,0.3098,0.316514
r_free,phenix,torchref,1J53,torchref,0.3196,0.327343
r_free,phenix,torchref,1J5W,phenix,0.3161,0.314196
r_free,phenix,torchref,1J5W,refmac,0.3188,0.314739
r_free,phenix,torchref,1J5W,torchref,0.3204,0.319124
r_free,phenix,torchref,1J8B,phenix,0.4137,0.417138
r_free,phenix,torchref,1J8B,refmac,0.4505,0.446296
r_free,phenix,torchref,1J8B,torchref,0.4232,0.420332
r_free,phenix,torchref,1JAC,phenix,0.3071,0.307108
r_free,phenix,torchref,1JAC,refmac,0.3034,0.301485
r_free,phenix,torchref,1JAC,torchref,0.3067,0.30939
r_free,phenix,torchref,1JAD,phenix,0.3618,0.3587
r_free,phenix,torchref,1JAD,refmac,0.3657,0.360404
r_free,phenix,torchref,1JAD,torchref,0.3893,0.392453
r_free,phenix,torchref,1JN9,phenix,0.5074,0.516545
r_free,phenix,torchref,1JN9,refmac,0.4937,0.497558
r_free,phenix,torchref,1JN9,torchref,0.5372,0.552251
r_free,phenix,torchref,1JU3,phenix,0.2609,0.260247
r_free,phenix,torchref,1JU3,refmac,0.2638,0.263327
r_free,phenix,torchref,1JU3,torchref,0.2641,0.264457
r_free,phenix,torchref,1K6D,phenix,0.2852,0.282373
r_free,phenix,torchref,1K6D,refmac,0.2738,0.269955
r_free,phenix,torchref,1K6D,torchref,0.2879,0.283302
r_free,phenix,torchref,1K7T,phenix,0.3335,0.333182
r_free,phenix,torchref,1K7T,refmac,0.3124,0.314085
r_free,phenix,torchref,1K7T,torchref,0.3218,0.321568
r_free,phenix,torchref,1L9X,phenix,0.2457,0.245855
r_free,phenix,torchref,1L9X,refmac,0.2439,0.243663
r_free,phenix,torchref,1L9X,torchref,0.2472,0.246449
r_free,phenix,torchref,1LNZ,phenix,0.4717,0.474985
r_free,phenix,torchref,1LNZ,refmac,0.4604,0.475774
r_free,phenix,torchref,1LNZ,torchref,0.4799,0.483843
r_free,phenix,torchref,1M6E,phenix,0.2461,0.236522
r_free,phenix,torchref,1M6E,refmac,0.2503,0.235347
r_free,phenix,torchref,1M6E,torchref,0.249,0.243004
r_free,phenix,torchref,1N0L,phenix,0.3643,0.364002
r_free,phenix,torchref,1N0L,refmac,0.3571,0.359885
r_free,phenix,torchref,1N0L,torchref,0.3655,0.364369
r_free,phenix,torchref,1N6J,phenix,0.4456,0.449996
r_free,phenix,torchref,1N6J,refmac,0.4256,0.424014
r_free,phenix,torchref,1N6J,torchref,0.4338,0.423342
r_free,phenix,torchref,1O4V,phenix,0.2379,0.240115
r_free,phenix,torchref,1O4V,refmac,0.2388,0.241895
r_free,phenix,torchref,1O4V,torchref,0.2392,0.242086
r_free,phenix,torchref,1O5T,phenix,0.3645,0.364057
r_free,phenix,torchref,1O5T,refmac,0.3671,0.371529
r_free,phenix,torchref,1O5T,torchref,0.382,0.383328
r_free,phenix,torchref,1O6D,phenix,0.2882,0.288453
r_free,phenix,torchref,1O6D,refmac,0.2845,0.282916
r_free,phenix,torchref,1O6D,torchref,0.2848,0.290865
r_free,phenix,torchref,1OBR,phenix,0.2084,0.212065
r_free,phenix,torchref,1OBR,refmac,0.2104,0.21257
r_free,phenix,torchref,1OBR,torchref,0.2226,0.220179
r_free,phenix,torchref,1OC0,phenix,0.3387,0.339626
r_free,phenix,torchref,1OC0,refmac,0.3245,0.329056
r_free,phenix,torchref,1OC0,torchref,0.3316,0.338682
r_free,phenix,torchref,1OE4,phenix,0.2948,0.293134
r_free,phenix,torchref,1OE4,refmac,0.2927,0.294585
r_free,phenix,torchref,1OE4,torchref,0.2952,0.297824
r_free,phenix,torchref,1OMW,phenix,0.3622,0.363455
r_free,phenix,torchref,1OMW,refmac,0.3261,0.32778
r_free,phenix,torchref,1OMW,torchref,0.3366,0.336142
r_free,phenix,torchref,1OQE,phenix,0.2694,0.274426
r_free,phenix,torchref,1OQE,refmac,0.246,0.254186
r_free,phenix,torchref,1OQE,torchref,0.2596,0.265587
r_free,phenix,torchref,1OSC,phenix,0.2606,0.256141
r_free,phenix,torchref,1OSC,refmac,0.2565,0.254305
r_free,phenix,torchref,1OSC,torchref,0.2605,0.256787
r_free,phenix,torchref,1OY5,phenix,0.3649,0.359993
r_free,phenix,torchref,1OY5,refmac,0.3528,0.346281
r_free,phenix,torchref,1OY5,torchref,0.3519,0.345412
r_free,phenix,torchref,1P3C,phenix,0.2242,0.219413
r_free,phenix,torchref,1P3C,refmac,0.2257,0.222173
r_free,phenix,torchref,1P3C,torchref,0.2256,0.220645
r_free,phenix,torchref,1P4X,phenix,0.3579,0.357271
r_free,phenix,torchref,1P4X,refmac,0.3277,0.330599
r_free,phenix,torchref,1P4X,torchref,0.3522,0.353834
r_free,phenix,torchref,1PG3,phenix,0.2751,0.273939
r_free,phenix,torchref,1PG3,refmac,0.276,0.274853
r_free,phenix,torchref,1PG3,torchref,0.2752,0.272915
r_free,phenix,torchref,1PJR,phenix,0.3484,0.349817
r_free,phenix,torchref,1PJR,refmac,0.3323,0.332014
r_free,phenix,torchref,1PJR,torchref,0.3521,0.354226
r_free,phenix,torchref,1PXZ,phenix,0.2493,0.254587
r_free,phenix,torchref,1PXZ,refmac,0.2491,0.254889
r_free,phenix,torchref,1PXZ,torchref,0.2488,0.254352
r_free,phenix,torchref,1Q15,phenix,0.2943,0.295577
r_free,phenix,torchref,1Q15,refmac,0.2908,0.292299
r_free,phenix,torchref,1Q15,torchref,0.3009,0.303208
r_free,phenix,torchref,1QB5,phenix,0.2343,0.238416
r_free,phenix,torchref,1QB5,refmac,0.2358,0.241188
r_free,phenix,torchref,1QB5,torchref,0.2377,0.241739
r_free,phenix,torchref,1QD9,phenix,0.3033,0.309938
r_free,phenix,torchref,1QD9,refmac,0.3259,0.325011
r_free,phenix,torchref,1QD9,torchref,0.3277,0.327933
r_free,phenix,torchref,1QJV,phenix,0.2681,0.264986
r_free,phenix,torchref,1QJV,refmac,0.266,0.262214
r_free,phenix,torchref,1QJV,torchref,0.2721,0.270719
r_free,phenix,torchref,1QZN,phenix,0.2843,0.284601
r_free,phenix,torchref,1QZN,refmac,0.2836,0.280782
r_free,phenix,torchref,1QZN,torchref,0.2809,0.282047
r_free,phenix,torchref,1R1K,phenix,0.3419,0.357842
r_free,phenix,torchref,1R1K,refmac,0.3141,0.323181
r_free,phenix,torchref,1R1K,torchref,0.3427,0.354763
r_free,phenix,torchref,1R3U,phenix,0.2736,0.270085
r_free,phenix,torchref,1R3U,refmac,0.2703,0.268547
r_free,phenix,torchref,1R3U,torchref,0.2721,0.269881
r_free,phenix,torchref,1RFX,phenix,0.3952,0.394651
r_free,phenix,torchref,1RFX,refmac,0.3709,0.376142
r_free,phenix,torchref,1RFX,torchref,0.3784,0.380364
r_free,phenix,torchref,1RHC,phenix,0.2486,0.247459
r_free,phenix,torchref,1RHC,refmac,0.2394,0.239474
r_free,phenix,torchref,1RHC,torchref,0.2472,0.24566
r_free,phenix,torchref,1RJ1,phenix,0.2854,0.282436
r_free,phenix,torchref,1RJ1,refmac,0.2757,0.270151
r_free,phenix,torchref,1RJ1,torchref,0.2757,0.272324
r_free,phenix,torchref,1RJD,phenix,0.2703,0.270749
r_free,phenix,torchref,1RJD,refmac,0.2749,0.274765
r_free,phenix,torchref,1RJD,torchref,0.2721,0.273208
r_free,phenix,torchref,1RKG,phenix,0.3368,0.336865
r_free,phenix,torchref,1RKG,refmac,0.3279,0.3248
r_free,phenix,torchref,1RKG,torchref,0.3329,0.335685
r_free,phenix,torchref,1RZN,phenix,0.2624,0.264084
r_free,phenix,torchref,1RZN,refmac,0.274,0.271839
r_free,phenix,torchref,1RZN,torchref,0.2694,0.269096
r_free,phenix,torchref,1S1C,phenix,0.3796,0.386149
r_free,phenix,torchref,1S1C,refmac,0.3715,0.370697
r_free,phenix,torchref,1S1C,torchref,0.3776,0.377337
r_free,phenix,torchref,1SO2,phenix,0.2811,0.279636
r_free,phenix,torchref,1SO2,refmac,0.2766,0.277047
r_free,phenix,torchref,1SO2,torchref,0.2812,0.279238
r_free,phenix,torchref,1SOT,phenix,0.3609,0.365923
r_free,phenix,torchref,1SOT,refmac,0.3445,0.348074
r_free,phenix,torchref,1SOT,torchref,0.3489,0.350813
r_free,phenix,torchref,1T3I,phenix,0.2619,0.259841
r_free,phenix,torchref,1T3I,refmac,0.2614,0.259741
r_free,phenix,torchref,1T3I,torchref,0.2674,0.265058
r_free,phenix,torchref,1TE5,phenix,0.3494,0.348631
r_free,phenix,torchref,1TE5,refmac,0.3367,0.335139
r_free,phenix,torchref,1TE5,torchref,0.3512,0.350527
r_free,phenix,torchref,1TGS,phenix,0.2862,0.28587
r_free,phenix,torchref,1TGS,refmac,0.2909,0.292636
r_free,phenix,torchref,1TGS,torchref,0.2782,0.280995
r_free,phenix,torchref,1TML,phenix,0.2303,0.254318
r_free,phenix,torchref,1TML,refmac,0.2241,0.22905
r_free,phenix,torchref,1TML,torchref,0.2476,0.24576
r_free,phenix,torchref,1TVL,phenix,0.2931,0.294771
r_free,phenix,torchref,1TVL,refmac,0.2759,0.276543
r_free,phenix,torchref,1TVL,torchref,0.2752,0.275744
r_free,phenix,torchref,1U1I,phenix,0.3186,0.325331
r_free,phenix,torchref,1U1I,refmac,0.3168,0.323829
r_free,phenix,torchref,1U1I,torchref,0.3268,0.330315
r_free,phenix,torchref,1UEF,phenix,0.4358,0.429262
r_free,phenix,torchref,1UEF,refmac,0.3885,0.408216
r_free,phenix,torchref,1UEF,torchref,0.3995,0.403005
r_free,phenix,torchref,1UJK,phenix,0.3228,0.321243
r_free,phenix,torchref,1UJK,refmac,0.3343,0.33154
r_free,phenix,torchref,1UJK,torchref,0.3288,0.326887
r_free,phenix,torchref,1UKV,phenix,0.3514,0.351747
r_free,phenix,torchref,1UKV,refmac,0.3515,0.351789
r_free,phenix,torchref,1UKV,torchref,0.3433,0.342337
r_free,phenix,torchref,1UTB,phenix,0.2705,0.269809
r_free,phenix,torchref,1UTB,refmac,0.2569,0.253737
r_free,phenix,torchref,1UTB,torchref,0.2652,0.258969
r_free,phenix,torchref,1UVQ,phenix,0.3455,0.342275
r_free,phenix,torchref,1UVQ,refmac,0.3356,0.332525
r_free,phenix,torchref,1UVQ,torchref,0.3294,0.32775
r_free,phenix,torchref,1V8Q,phenix,0.2849,0.294604
r_free,phenix,torchref,1V8Q,refmac,0.2711,0.267541
r_free,phenix,torchref,1V8Q,torchref,0.3176,0.32224
r_free,phenix,torchref,1VB3,phenix,0.2588,0.254486
r_free,phenix,torchref,1VB3,refmac,0.2632,0.263394
r_free,phenix,torchref,1VB3,torchref,0.2641,0.260852
r_free,phenix,torchref,1VCE,phenix,0.298,0.297547
r_free,phenix,torchref,1VCE,refmac,0.2916,0.287808
r_free,phenix,torchref,1VCE,torchref,0.3041,0.300328
r_free,phenix,torchref,1VDD,phenix,0.3041,0.309192
r_free,phenix,torchref,1VDD,refmac,0.2922,0.290828
r_free,phenix,torchref,1VDD,torchref,0.3074,0.306187
r_free,phenix,torchref,1VER,phenix,0.2575,0.293689
r_free,phenix,torchref,1VER,refmac,0.2363,0.284952
r_free,phenix,torchref,1VER,torchref,0.2683,0.302076
r_free,phenix,torchref,1VK0,phenix,0.2952,0.296603
r_free,phenix,torchref,1VK0,refmac,0.3052,0.306149
r_free,phenix,torchref,1VK0,torchref,0.3008,0.299438
r_free,phenix,torchref,1VLM,phenix,0.3379,0.338677
r_free,phenix,torchref,1VLM,refmac,0.3284,0.336737
r_free,phenix,torchref,1VLM,torchref,0.3267,0.329779
r_free,phenix,torchref,1VR4,phenix,0.3432,0.345458
r_free,phenix,torchref,1VR4,refmac,0.3327,0.332552
r_free,phenix,torchref,1VR4,torchref,0.3451,0.346207
r_free,phenix,torchref,1VRQ,phenix,0.2874,0.28574
r_free,phenix,torchref,1VRQ,refmac,0.283,0.282147
r_free,phenix,torchref,1VRQ,torchref,0.2875,0.284166
r_free,phenix,torchref,1W2Y,phenix,0.2955,0.293616
r_free,phenix,torchref,1W2Y,refmac,0.2883,0.286152
r_free,phenix,torchref,1W2Y,torchref,0.2886,0.287088
r_free,phenix,torchref,1W8A,phenix,0.2548,0.260137
r_free,phenix,torchref,1W8A,refmac,0.2758,0.270436
r_free,phenix,torchref,1W8A,torchref,0.2787,0.271831
r_free,phenix,torchref,1WD8,phenix,0.2925,0.303505
r_free,phenix,torchref,1WD8,refmac,0.2779,0.274827
r_free,phenix,torchref,1WD8,torchref,0.2774,0.290928
r_free,phenix,torchref,1WDV,phenix,0.3079,0.308902
r_free,phenix,torchref,1WDV,refmac,0.3059,0.308236
r_free,phenix,torchref,1WDV,torchref,0.304,0.304433
r_free,phenix,torchref,1WLZ,phenix,0.2999,0.298608
r_free,phenix,torchref,1WLZ,refmac,0.2988,0.299994
r_free,phenix,torchref,1WLZ,torchref,0.2976,0.297924
r_free,phenix,torchref,1WTJ,phenix,0.2879,0.288677
r_free,phenix,torchref,1WTJ,refmac,0.274,0.274036
r_free,phenix,torchref,1WTJ,torchref,0.2683,0.269162
r_free,phenix,torchref,1WTY,phenix,0.3148,0.317263
r_free,phenix,torchref,1WTY,refmac,0.313,0.313477
r_free,phenix,torchref,1WTY,torchref,0.3176,0.320553
r_free,phenix,torchref,1WU2,phenix,0.3618,0.366101
r_free,phenix,torchref,1WU2,refmac,0.3547,0.359142
r_free,phenix,torchref,1WU2,torchref,0.3608,0.362499
r_free,phenix,torchref,1WV8,phenix,0.4414,0.433614
r_free,phenix,torchref,1WV8,refmac,0.4604,0.469576
r_free,phenix,torchref,1WV8,torchref,0.4169,0.419762
r_free,phenix,torchref,1WW9,phenix,0.3034,0.298756
r_free,phenix,torchref,1WW9,refmac,0.2941,0.292751
r_free,phenix,torchref,1WW9,torchref,0.2974,0.29776
r_free,phenix,torchref,1X1Q,phenix,0.3785,0.384541
r_free,phenix,torchref,1X1Q,refmac,0.3382,0.345107
r_free,phenix,torchref,1X1Q,torchref,0.405,0.405375
r_free,phenix,torchref,1X6O,phenix,0.302,0.297503
r_free,phenix,torchref,1X6O,refmac,0.3087,0.308627
r_free,phenix,torchref,1X6O,torchref,0.2893,0.289116
r_free,phenix,torchref,1XHD,phenix,0.3082,0.30503
r_free,phenix,torchref,1XHD,refmac,0.2933,0.290892
r_free,phenix,torchref,1XVS,phenix,0.3202,0.327297
r_free,phenix,torchref,1XVS,refmac,0.3093,0.316035
r_free,phenix,torchref,1XVS,torchref,0.3245,0.330171
r_free,phenix,torchref,1XX1,phenix,0.2763,0.276427
r_free,phenix,torchref,1XX1,refmac,0.2744,0.273702
r_free,phenix,torchref,1XX1,torchref,0.2749,0.274548
r_free,phenix,torchref,1Y08,refmac,0.2956,0.29895
r_free,phenix,torchref,1Y08,torchref,0.2907,0.296679
r_free,phenix,torchref,1Y7O,phenix,0.3547,0.353648
r_free,phenix,torchref,1Y7O,refmac,0.3495,0.348906
r_free,phenix,torchref,1Y7O,torchref,0.3451,0.344042
r_free,phenix,torchref,1Y8Q,phenix,0.2568,0.258561
r_free,phenix,torchref,1Y8Q,refmac,0.2544,0.256081
r_free,phenix,torchref,1Y8Q,torchref,0.2604,0.258616
r_free,phenix,torchref,1Y98,refmac,0.3062,0.313236
r_free,phenix,torchref,1Y98,torchref,0.3223,0.319011
r_free,phenix,torchref,1YEM,phenix,0.2904,0.283947
r_free,phenix,torchref,1YEM,refmac,0.2763,0.273087
r_free,phenix,torchref,1YEM,torchref,0.2832,0.275468
r_free,phenix,torchref,1YK3,phenix,0.3037,0.304385
r_free,phenix,torchref,1YK3,refmac,0.3015,0.298524
r_free,phenix,torchref,1YK3,torchref,0.3046,0.303578
r_free,phenix,torchref,1YMQ,phenix,0.2649,0.259449
r_free,phenix,torchref,1YMQ,refmac,0.2587,0.258398
r_free,phenix,torchref,1YMQ,torchref,0.2628,0.25643
r_free,phenix,torchref,1YRX,refmac,0.5112,0.502502
r_free,phenix,torchref,1YRX,torchref,0.5164,0.50725
r_free,phenix,torchref,1Z05,phenix,0.3652,0.367181
r_free,phenix,torchref,1Z05,refmac,0.3151,0.314043
r_free,phenix,torchref,1Z05,torchref,0.3473,0.348938
r_free,phenix,torchref,1Z3X,phenix,0.2807,0.280882
r_free,phenix,torchref,1Z3X,refmac,0.2784,0.274978
r_free,phenix,torchref,1Z3X,torchref,0.2789,0.277261
r_free,phenix,torchref,1ZEJ,phenix,0.3187,0.323192
r_free,phenix,torchref,1ZEJ,refmac,0.3101,0.312871
r_free,phenix,torchref,1ZEJ,torchref,0.3146,0.31767
r_free,phenix,torchref,1ZJ8,phenix,0.2995,0.304548
r_free,phenix,torchref,1ZJ8,refmac,0.3214,0.324102
r_free,phenix,torchref,1ZJ8,torchref,0.2899,0.297391
r_free,phenix,torchref,1ZKL,phenix,0.2653,0.262974
r_free,phenix,torchref,1ZKL,refmac,0.266,0.263198
r_free,phenix,torchref,1ZKL,torchref,0.2658,0.263601
r_free,phenix,torchref,1ZZ0,phenix,0.25,0.250399
r_free,phenix,torchref,1ZZ0,refmac,0.2443,0.244073
r_free,phenix,torchref,1ZZ0,torchref,0.2474,0.247168
r_free,phenix,torchref,2A25,phenix,0.3708,0.366275
r_free,phenix,torchref,2A25,refmac,0.3281,0.331286
r_free,phenix,torchref,2A25,torchref,0.3404,0.341274
r_free,phenix,torchref,2A3V,phenix,0.454,0.452446
r_free,phenix,torchref,2A3V,refmac,0.4383,0.440796
r_free,phenix,torchref,2A3V,torchref,0.4666,0.473504
r_free,phenix,torchref,2A65,refmac,0.2626,0.265773
r_free,phenix,torchref,2A65,torchref,0.2622,0.265553
r_free,phenix,torchref,2A9S,phenix,0.2396,0.23535
r_free,phenix,torchref,2A9S,refmac,0.2449,0.238786
r_free,phenix,torchref,2A9S,torchref,0.2389,0.234947
r_free,phenix,torchref,2ACJ,phenix,0.511,0.518766
r_free,phenix,torchref,2ACJ,refmac,0.5243,0.535777
r_free,phenix,torchref,2ACJ,torchref,0.4847,0.489321
r_free,phenix,torchref,2AE0,phenix,0.483,0.493162
r_free,phenix,torchref,2AE0,refmac,0.4593,0.469699
